date,mac_address,temperature,humidity,dew_point,door1,door2,motion1,motion2,plug
2023-11-06 0:00,W220_891A04,23.7,43.11666667,10.28333333,0,0,0,0,0
2023-11-06 0:30,W220_891A04,26.9,35.76666667,10.45,0,0,28,5,0
2023-11-06 1:00,W220_891A04,26.86666667,34.95,10.08333333,4,5,2,19,0
2023-11-06 1:30,W220_891A04,26.9,34.6,9.933333333,0,0,0,3,0
2023-11-06 2:00,W220_891A04,26.98333333,35.25,10.28333333,2,0,0,6,0
2023-11-06 2:30,W220_891A04,27,34.45,9.983333333,4,0,0,6,0
2023-11-06 3:00,W220_891A04,26.96666667,33.35,9.466666667,0,0,0,0,0
2023-11-06 3:30,W220_891A04,26.98333333,32.91666667,9.266666667,0,0,0,0,0
2023-11-06 4:00,W220_891A04,26.98333333,32.56666667,9.066666667,0,0,0,3,0
2023-11-06 4:30,W220_891A04,26.96666667,32.73333333,9.183333333,0,0,0,0,0
2023-11-06 5:00,W220_891A04,27.05,32.73333333,9.25,0,0,0,0,0
2023-11-06 5:30,W220_891A04,27.03333333,33.06666667,9.4,0,0,0,0,0
2023-11-06 6:00,W220_891A04,26.96666667,33.5,9.55,0,0,0,0,0
2023-11-06 6:30,W220_891A04,27.01666667,34.11666667,9.866666667,6,0,0,16,0
2023-11-06 7:00,W220_891A04,26.95,34.58333333,9.966666667,0,8,0,12,0
2023-11-06 7:30,W220_891A04,26.8,34.63333333,9.866666667,0,10,16,5,0
2023-11-06 8:00,W220_891A04,26.8,35.1,10.05,6,6,2,6,0
2023-11-06 8:30,W220_891A04,26.86666667,34.93333333,10.05,8,4,2,14,0
2023-11-06 9:00,W220_891A04,26.61666667,34.98333333,9.866666667,0,0,8,10,0
2023-11-06 9:30,W220_891A04,26.25,35.4,9.683333333,2,0,0,3,0
2023-11-06 10:00,W220_891A04,25.88333333,36.03333333,9.666666667,2,0,6,6,0
2023-11-06 10:30,W220_891A04,25.7,35.23333333,9.166666667,0,0,0,0,0
2023-11-06 11:00,W220_891A04,25.55,33.93333333,8.483333333,0,0,0,0,0
2023-11-06 11:30,W220_891A04,25.48333333,31.81666667,7.45,0,0,0,0,0
2023-11-06 12:00,W220_891A04,25.25,28.3,5.566666667,0,0,0,0,0
2023-11-06 12:30,W220_891A04,25.11666667,26.95,4.716666667,0,0,0,0,0
2023-11-06 13:00,W220_891A04,25.18333333,26.05,4.316666667,0,0,0,0,0
2023-11-06 13:30,W220_891A04,25.33333333,25.25,4,0,0,0,0,0
2023-11-06 14:00,W220_891A04,25.61666667,23.8,3.366666667,0,0,0,0,0
2023-11-06 14:30,W220_891A04,25.53333333,23.18333333,2.933333333,0,0,0,3,0
2023-11-06 15:00,W220_891A04,25.61666667,20.93333333,1.55,0,0,0,0,0
2023-11-06 15:30,W220_891A04,25.61666667,20.08333333,1.016666667,0,0,0,0,0
2023-11-06 16:00,W220_891A04,25.51666667,18.98333333,0.116666667,0,0,0,3,0
2023-11-06 16:30,W220_891A04,25.05,18.63333333,-0.5,0,0,0,0,0
2023-11-06 17:00,W220_891A04,24.76666667,18.15,-1.066666667,0,0,0,0,0
2023-11-06 17:30,W220_891A04,24.15,17.25,-2.266666667,0,0,0,3,0
2023-11-06 18:00,W220_891A04,23.85,16.73333333,-2.966666667,0,0,0,0,0
2023-11-06 18:30,W220_891A04,23.63333333,16.51666667,-3.283333333,0,0,0,0,0
2023-11-06 19:00,W220_891A04,23.56666667,16.73333333,-3.183333333,0,0,0,0,0
2023-11-06 19:30,W220_891A04,23.08333333,16.66666667,-3.616666667,0,0,0,0,0
2023-11-06 20:00,W220_891A04,22.63333333,16.93333333,-3.8,0,4,2,5,0
2023-11-06 20:30,W220_891A04,22.43333333,17.23333333,-3.716666667,2,2,2,16,0
2023-11-06 21:00,W220_891A04,22.13333333,17.11666667,-4.05,0,4,4,15,0
2023-11-06 21:30,W220_891A04,22.61666667,16.78333333,-3.95,0,0,16,14,0
2023-11-06 22:00,W220_891A04,22.18333333,16.51666667,-4.483333333,2,0,4,7,0
2023-11-06 22:30,W220_891A04,21.36666667,16.01666667,-5.516666667,0,14,4,15,0
2023-11-06 23:00,W220_891A04,20.7,16.58333333,-5.6,0,12,0,9,0
2023-11-06 23:30,W220_891A04,20.51666667,17.05,-5.4,0,0,0,6,0
2023-11-07 0:00,W220_891A04,20.5,16.86666667,-5.583333333,8,0,0,3,0
2023-11-07 0:30,W220_891A04,20.4,16,-6.316666667,0,0,0,0,0
2023-11-07 1:00,W220_891A04,20.2,15.41666667,-6.983333333,4,0,0,0,0
2023-11-07 1:30,W220_891A04,19.85,14.73333333,-7.816666667,0,0,2,6,0
2023-11-07 2:00,W220_891A04,20.06666667,14.26666667,-8.066666667,0,0,2,3,0
2023-11-07 2:30,W220_891A04,19.75,13.93333333,-8.65,0,0,0,3,0
2023-11-07 3:00,W220_891A04,19.13333333,14.28333333,-8.8,0,0,0,0,0
2023-11-07 3:30,W220_891A04,18.96666667,14.65,-8.616666667,0,0,0,0,0
2023-11-07 4:00,W220_891A04,18.53333333,15.05,-8.633333333,0,0,0,0,0
2023-11-07 4:30,W220_891A04,18.76666667,15.85,-7.816666667,0,0,0,0,0
2023-11-07 5:00,W220_891A04,20.55,16.21666667,-6.05,2,2,0,0,0
2023-11-07 5:30,W220_891A04,21.75,16.6,-4.75,5,0,0,0,0
2023-11-07 6:00,W220_891A04,22.15,17.28333333,-3.916666667,2,0,0,0,0
2023-11-07 6:30,W220_891A04,21.3,18.58333333,-3.616666667,2,0,0,11,0
2023-11-07 7:00,W220_891A04,20.91666667,19.81666667,-3.066666667,2,6,2,9,0
2023-11-07 7:30,W220_891A04,23.11666667,20.91666667,-0.5,2,4,2,6,0
2023-11-07 8:00,W220_891A04,21.38333333,18.55,-3.6,4,6,0,4,0
2023-11-07 8:30,W220_891A04,20.66666667,18.53333333,-4.166666667,6,6,2,12,0
2023-11-07 9:00,W220_891A04,21.51666667,17.9,-3.966666667,0,0,0,0,0
2023-11-07 9:30,W220_891A04,21.93333333,16.51666667,-4.716666667,0,0,0,0,0
2023-11-07 10:00,W220_891A04,21.95,15.81666667,-5.216666667,0,0,0,0,0
2023-11-07 10:30,W220_891A04,22.91666667,14.61666667,-5.483333333,0,0,0,0,0
2023-11-07 11:00,W220_891A04,23.41666667,13.9,-5.75,0,0,0,0,0
2023-11-07 11:30,W220_891A04,24.45,14.4,-4.45,0,0,0,0,0
2023-11-07 12:00,W220_891A04,24.91666667,14.73333333,-3.783333333,0,0,0,0,0
2023-11-07 12:30,W220_891A04,25.03333333,14.15,-4.233333333,0,0,0,0,0
2023-11-07 13:00,W220_891A04,25.3,13.61666667,-4.583333333,0,0,0,0,0
2023-11-07 13:30,W220_891A04,25.5,12.43333333,-5.616666667,0,0,0,0,0
2023-11-07 14:00,W220_891A04,25.65,12.5,-5.416666667,0,0,0,0,0
2023-11-07 14:30,W220_891A04,25.76666667,13.18333333,-4.583333333,0,0,0,0,0
2023-11-07 15:00,W220_891A04,25.71666667,12.08333333,-5.8,0,0,0,0,0
2023-11-07 15:30,W220_891A04,25.66666667,11.96666667,-5.95,0,0,0,0,0
2023-11-07 16:00,W220_891A04,25.56666667,12.11666667,-5.866666667,0,0,0,0,0
2023-11-07 16:30,W220_891A04,25.45,12.1,-5.966666667,0,0,0,0,0
2023-11-07 17:00,W220_891A04,25.36666667,11.91666667,-6.233333333,0,0,0,0,0
2023-11-07 17:30,W220_891A04,25.31666667,12.21666667,-5.966666667,0,0,0,0,0
2023-11-07 18:00,W220_891A04,25.21666667,12.26666667,-5.983333333,0,0,0,0,0
2023-11-07 18:30,W220_891A04,25.16666667,12.38333333,-5.9,0,0,0,0,0
2023-11-07 19:00,W220_891A04,24.86666667,12.08333333,-6.45,0,0,2,3,0
2023-11-07 19:30,W220_891A04,24.65,12.28333333,-6.416666667,0,0,0,0,0
2023-11-07 20:00,W220_891A04,24.4,12.05,-6.816666667,2,0,2,2,0
2023-11-07 20:30,W220_891A04,23.78333333,12.01666667,-7.366666667,2,4,5,13,0
2023-11-07 21:00,W220_891A04,23.88333333,12.56666667,-6.683333333,0,6,0,0,0
2023-11-07 21:30,W220_891A04,23.28333333,12.08333333,-7.683333333,0,0,0,6,0
2023-11-07 22:00,W220_891A04,22.28333333,12.25,-8.283333333,0,0,0,17,0
2023-11-07 22:30,W220_891A04,21.28333333,12.5,-8.8,0,0,0,4,0
2023-11-07 23:00,W220_891A04,21.06666667,12.66666667,-8.816666667,0,0,0,0,0
2023-11-07 23:30,W220_891A04,21.16666667,12.98333333,-8.416666667,0,0,0,0,0
2023-11-08 0:00,W220_891A04,21.51666667,13.45,-7.666666667,0,0,0,6,0
2023-11-08 0:30,W220_891A04,21.78333333,13.73333333,-7.216666667,4,2,3,7,0
2023-11-08 1:00,W220_891A04,21.56666667,13.73333333,-7.383333333,6,10,0,5,0
2023-11-08 1:30,W220_891A04,21.31666667,13.96666667,-7.383333333,5,0,0,0,0
2023-11-08 2:00,W220_891A04,21.18333333,13.86666667,-7.566666667,0,0,0,0,0
2023-11-08 2:30,W220_891A04,21.06666667,13.56666667,-7.95,0,0,2,3,0
2023-11-08 3:00,W220_891A04,21.18333333,13.45,-7.95,4,0,0,6,0
2023-11-08 3:30,W220_891A04,21.05,13.76666667,-7.75,0,0,0,0,0
2023-11-08 4:00,W220_891A04,20.73333333,13.98333333,-7.816666667,0,0,0,0,0
2023-11-08 4:30,W220_891A04,20.68333333,14.26666667,-7.616666667,0,0,0,0,0
2023-11-08 5:00,W220_891A04,20.2,14.63333333,-7.65,0,0,0,0,0
2023-11-08 5:30,W220_891A04,20.25,14.35,-7.816666667,0,0,0,0,0
2023-11-08 6:00,W220_891A04,20.03333333,14.73333333,-7.683333333,1,0,0,0,0
2023-11-08 6:30,W220_891A04,21.66666667,17.86666667,-3.85,5,0,0,15,0
2023-11-08 7:00,W220_891A04,22.75,18.8,-2.283333333,0,8,0,10,0
2023-11-08 7:30,W220_891A04,22.91666667,17.96666667,-2.75,2,0,4,5,0
2023-11-08 8:00,W220_891A04,21.76666667,16.25,-5.033333333,6,6,0,15,0
2023-11-08 8:30,W220_891A04,21.01666667,16.13333333,-5.7,3,2,4,13,0
2023-11-08 9:00,W220_891A04,21.88333333,15.91666667,-5.2,5,0,4,14,0
2023-11-08 9:30,W220_891A04,22.6,16.28333333,-4.316666667,4,0,4,6,0
2023-11-08 10:00,W220_891A04,23.3,16.21666667,-3.8,0,0,0,0,0
2023-11-08 10:30,W220_891A04,23.9,16.73333333,-2.9,0,0,0,0,0
2023-11-08 11:00,W220_891A04,24.33333333,17.46666667,-1.95,0,0,0,0,0
2023-11-08 11:30,W220_891A04,24.7,17.56666667,-1.583333333,0,0,0,0,0
2023-11-08 12:00,W220_891A04,24.91666667,17.01666667,-1.85,0,0,0,0,0
2023-11-08 12:30,W220_891A04,25.11666667,16.3,-2.266666667,0,0,0,0,0
2023-11-08 13:00,W220_891A04,25.18333333,16.51666667,-2.033333333,0,0,0,0,0
2023-11-08 13:30,W220_891A04,25.26666667,15.48333333,-2.833333333,0,0,0,0,0
2023-11-08 14:00,W220_891A04,25.36666667,16.28333333,-2.1,0,0,0,0,0
2023-11-08 14:30,W220_891A04,25.41666667,17.01666667,-1.416666667,0,0,0,2,0
2023-11-08 15:00,W220_891A04,25.45,17.05,-1.4,0,0,0,2,0
2023-11-08 15:30,W220_891A04,25.43333333,15.48333333,-2.766666667,0,0,0,0,0
2023-11-08 16:00,W220_891A04,25.25,14.15,-4.033333333,0,0,0,0,0
2023-11-08 16:30,W220_891A04,25.18333333,14.01666667,-4.216666667,0,0,0,0,0
2023-11-08 17:00,W220_891A04,24.95,14.25,-4.2,0,0,0,0,0
2023-11-08 17:30,W220_891A04,24.66666667,15.01666667,-3.75,0,0,0,0,0
2023-11-08 18:00,W220_891A04,24.55,15.33333333,-3.55,0,0,0,0,0
2023-11-08 18:30,W220_891A04,24.43333333,15.56666667,-3.433333333,2,4,2,6,0
2023-11-08 19:00,W220_891A04,24.23333333,15.88333333,-3.366666667,0,6,2,3,0
2023-11-08 19:30,W220_891A04,24.1,15.85,-3.483333333,0,0,0,0,0
2023-11-08 20:00,W220_891A04,23.76666667,16.11666667,-3.55,0,0,0,0,0
2023-11-08 20:30,W220_891A04,23.8,16.25,-3.366666667,0,0,0,0,0
2023-11-08 21:00,W220_891A04,23.5,16.38333333,-3.5,0,0,0,0,0
2023-11-08 21:30,W220_891A04,23.26666667,16.5,-3.6,0,0,5,4,0
2023-11-08 22:00,W220_891A04,22.86666667,16.83333333,-3.683333333,0,0,1,8,0
2023-11-08 22:30,W220_891A04,22.7,16.91666667,-3.716666667,0,0,0,0,0
2023-11-08 23:00,W220_891A04,22.73333333,16.81666667,-3.766666667,0,0,2,9,0
2023-11-08 23:30,W220_891A04,22.28333333,17.23333333,-3.833333333,0,0,2,6,0
2023-11-09 0:00,W220_891A04,22.86666667,17.95,-2.816666667,4,0,0,10,0
2023-11-09 0:30,W220_891A04,24.08333333,18.2,-1.616666667,8,0,0,5,0
2023-11-09 1:00,W220_891A04,24.51666667,18.35,-1.166666667,0,0,0,0,0
2023-11-09 1:30,W220_891A04,24.76666667,18.55,-0.8,0,0,1,4,0
2023-11-09 2:00,W220_891A04,25,18.66666667,-0.5,0,0,0,0,0
2023-11-09 2:30,W220_891A04,25.15,18.91666667,-0.2,0,0,0,0,0
2023-11-09 3:00,W220_891A04,25.2,19.26666667,0.05,0,0,0,6,0
2023-11-09 3:30,W220_891A04,25.21666667,19.38333333,0.183333333,0,0,0,0,0
2023-11-09 4:00,W220_891A04,25.38333333,19.46666667,0.366666667,0,0,0,0,0
2023-11-09 4:30,W220_891A04,25.58333333,19.53333333,0.583333333,0,0,0,0,0
2023-11-09 5:00,W220_891A04,25.7,19.65,0.75,4,0,0,0,0
2023-11-09 5:30,W220_891A04,25.73333333,19.75,0.883333333,0,0,0,0,0
2023-11-09 6:00,W220_891A04,25.83333333,19.9,1.066666667,0,0,0,0,0
2023-11-09 6:30,W220_891A04,25.88333333,21.11666667,1.9,2,0,0,9,0
2023-11-09 7:00,W220_891A04,25.26666667,19.78333333,0.483333333,2,14,0,6,0
2023-11-09 7:30,W220_891A04,24.53333333,18.98333333,-0.666666667,2,2,7,9,0
2023-11-09 8:00,W220_891A04,24.48333333,19.35,-0.433333333,4,0,4,9,0
2023-11-09 8:30,W220_891A04,22.93333333,19.05,-1.933333333,6,16,0,13,0
2023-11-09 9:00,W220_891A04,23.41666667,19.26666667,-1.4,2,2,2,5,0
2023-11-09 9:30,W220_891A04,24.23333333,19.23333333,-0.75,0,0,0,3,0
2023-11-09 10:00,W220_891A04,24.66666667,18.88333333,-0.616666667,0,0,0,0,0
2023-11-09 10:30,W220_891A04,24.91666667,18.41666667,-0.766666667,0,0,0,0,0
2023-11-09 11:00,W220_891A04,25.36666667,18.68333333,-0.216666667,0,0,0,0,0
2023-11-09 11:30,W220_891A04,25.66666667,19.06666667,0.333333333,0,0,0,0,0
2023-11-09 12:00,W220_891A04,25.86666667,19.23333333,0.6,0,0,0,0,0
2023-11-09 12:30,W220_891A04,26.1,19.25,0.833333333,0,0,0,0,0
2023-11-09 13:00,W220_891A04,26.18333333,19.28333333,0.883333333,0,0,0,0,0
2023-11-09 13:30,W220_891A04,26.2,19.01666667,0.716666667,0,0,0,0,0
2023-11-09 14:00,W220_891A04,26.2,19.01666667,0.7,0,0,0,0,0
2023-11-09 14:30,W220_891A04,26.16666667,19.13333333,0.766666667,0,0,0,0,0
2023-11-09 15:00,W220_891A04,26.06666667,19.4,0.883333333,0,0,0,0,0
2023-11-09 15:30,W220_891A04,25.98333333,19.78333333,1.116666667,0,0,0,0,0
2023-11-09 16:00,W220_891A04,25.83333333,20.16666667,1.233333333,0,0,0,0,0
2023-11-09 16:30,W220_891A04,25.76666667,20.46666667,1.366666667,0,0,0,0,0
2023-11-09 17:00,W220_891A04,25.7,20.76666667,1.533333333,0,0,0,0,0
2023-11-09 17:30,W220_891A04,25.65,20.98333333,1.65,0,0,0,0,0
2023-11-09 18:00,W220_891A04,25.6,21.2,1.75,0,0,0,0,0
2023-11-09 18:30,W220_891A04,25.51666667,21.33333333,1.783333333,0,0,0,0,0
2023-11-09 19:00,W220_891A04,25.43333333,21.56666667,1.85,0,0,0,0,0
2023-11-09 19:30,W220_891A04,25.3,21.73333333,1.833333333,0,0,0,0,0
2023-11-09 20:00,W220_891A04,25.33333333,21.83333333,1.933333333,0,0,0,0,0
2023-11-09 20:30,W220_891A04,25.08333333,22.18333333,1.983333333,0,0,0,0,0
2023-11-09 21:00,W220_891A04,25.2,22.23333333,2.033333333,0,0,0,0,0
2023-11-09 21:30,W220_891A04,25.06666667,22.58333333,2.183333333,0,0,2,2,0
2023-11-09 22:00,W220_891A04,24.98333333,22.83333333,2.283333333,0,0,2,7,0
2023-11-09 22:30,W220_891A04,24.81666667,23.2,2.333333333,10,0,2,18,0
2023-11-09 23:00,W220_891A04,25.23333333,23.7,2.983333333,4,0,2,3,0
2023-11-09 23:30,W220_891A04,25.31666667,25.5,4.116666667,0,0,0,3,0
2023-11-10 0:00,W220_891A04,25.2,25.9,4.216666667,0,0,0,9,0
2023-11-10 0:30,W220_891A04,25.26666667,25.76666667,4.216666667,0,0,0,0,0
2023-11-10 1:00,W220_891A04,25.36666667,25.56666667,4.2,0,0,0,0,0
2023-11-10 1:30,W220_891A04,25.25,25.46666667,4.033333333,0,0,0,0,0
2023-11-10 2:00,W220_891A04,25.28333333,25.33333333,4,4,0,0,0,0
2023-11-10 2:30,W220_891A04,25.55,25.03333333,4.033333333,0,0,1,6,0
2023-11-10 3:00,W220_891A04,25.6,25,4.066666667,2,0,0,6,0
2023-11-10 3:30,W220_891A04,25.65,25.01666667,4.116666667,0,0,0,0,0
2023-11-10 4:00,W220_891A04,25.65,25,4.133333333,0,0,0,0,0
2023-11-10 4:30,W220_891A04,25.7,25,4.116666667,0,0,0,0,0
2023-11-10 5:00,W220_891A04,25.63333333,24.86666667,4.05,0,0,0,0,0
2023-11-10 5:30,W220_891A04,25.6,24.55,3.816666667,0,0,0,0,0
2023-11-10 6:00,W220_891A04,25.46666667,24.18333333,3.516666667,0,0,0,2,0
2023-11-10 6:30,W220_891A04,25.13333333,23.56666667,2.85,4,0,0,8,0
2023-11-10 7:00,W220_891A04,25.46666667,24.13333333,3.466666667,0,8,0,14,0
2023-11-10 7:30,W220_891A04,25.41666667,24.55,3.666666667,0,8,3,4,0
2023-11-10 8:00,W220_891A04,25.45,25.65,4.316666667,6,12,0,3,0
2023-11-10 8:30,W220_891A04,23.8,20.36666667,-0.333333333,4,0,0,12,0
2023-11-10 9:00,W220_891A04,22.06666667,18.35,-3.133333333,0,0,2,3,0
2023-11-10 9:30,W220_891A04,22.46666667,17.4,-3.55,0,0,0,0,0
2023-11-10 10:00,W220_891A04,22.43333333,16.3,-4.45,0,0,0,0,0
2023-11-10 10:30,W220_891A04,22.76666667,14.86666667,-5.4,0,0,0,0,0
2023-11-10 11:00,W220_891A04,23,14.03333333,-5.966666667,0,0,0,0,0
2023-11-10 11:30,W220_891A04,22.85,13.31666667,-6.75,0,0,0,0,0
2023-11-10 12:00,W220_891A04,22.65,12.9,-7.35,0,0,0,0,0
2023-11-10 12:30,W220_891A04,22.56666667,11.91666667,-8.433333333,0,0,0,0,0
2023-11-10 13:00,W220_891A04,23.03333333,11.58333333,-8.4,0,0,0,0,0
2023-11-10 13:30,W220_891A04,22.85,11.18333333,-8.983333333,0,0,0,0,0
2023-11-10 14:00,W220_891A04,22.61666667,11.41666667,-8.933333333,0,0,0,0,0
2023-11-10 14:30,W220_891A04,23.03333333,11.28333333,-8.75,0,0,0,0,0
2023-11-10 15:00,W220_891A04,22.45,10.43333333,-10.2,0,0,0,0,0
2023-11-10 15:30,W220_891A04,21.91666667,10.5,-10.53333333,0,0,0,0,0
2023-11-10 16:00,W220_891A04,21.68333333,10.65,-10.51666667,0,0,0,0,0
2023-11-10 16:30,W220_891A04,21.51666667,10.93333333,-10.35,0,0,0,0,0
2023-11-10 17:00,W220_891A04,21.3,11.01666667,-10.38333333,0,0,0,0,0
2023-11-10 17:30,W220_891A04,20.71666667,11.05,-10.8,0,0,0,0,0
2023-11-10 18:00,W220_891A04,20.05,10.7,-11.75,0,0,0,0,0
2023-11-10 18:30,W220_891A04,20.5,11.83333333,-10.16666667,0,0,0,0,0
2023-11-10 19:00,W220_891A04,22.5,13.31666667,-7.016666667,4,0,2,6,1041
2023-11-10 19:30,W220_891A04,23.33333333,14.31666667,-5.45,0,10,2,15,3088.2
2023-11-10 20:00,W220_891A04,23.85,15.15,-4.266666667,0,0,0,9,2430.6
2023-11-10 20:30,W220_891A04,24.25,16.18333333,-3.05,2,16,2,12,2222.3
2023-11-10 21:00,W220_891A04,24.53333333,16.33333333,-2.75,0,6,1,13,1052.5
2023-11-10 21:30,W220_891A04,24.73333333,16.41666667,-2.5,0,0,1,12,3468.4
2023-11-10 22:00,W220_891A04,24.86666667,16.68333333,-2.183333333,2,4,0,14,5871.6
2023-11-10 22:30,W220_891A04,25.2,17.26666667,-1.416666667,0,4,0,3,3006.2
2023-11-10 23:00,W220_891A04,25.21666667,17.4,-1.3,4,0,0,3,1238.4
2023-11-10 23:30,W220_891A04,25.13333333,17.68333333,-1.183333333,0,0,0,6,61.8
2023-11-11 0:00,W220_891A04,25.03333333,17.71666667,-1.183333333,0,0,0,0,0
2023-11-11 0:30,W220_891A04,25.03333333,17.95,-1.016666667,0,0,0,0,0
2023-11-11 1:00,W220_891A04,25.01666667,18.13333333,-0.9,0,0,0,0,0
2023-11-11 1:30,W220_891A04,25,18.21666667,-0.9,0,0,0,0,0
2023-11-11 2:00,W220_891A04,25,18.23333333,-0.833333333,0,0,1,0,0
2023-11-11 2:30,W220_891A04,25.1,18.11666667,-0.866666667,4,0,0,3,0
2023-11-11 3:00,W220_891A04,25.2,18.03333333,-0.833333333,0,0,0,0,0
2023-11-11 3:30,W220_891A04,25.26666667,18.28333333,-0.583333333,0,0,0,6,0
2023-11-11 4:00,W220_891A04,25.3,18.35,-0.516666667,2,2,0,0,0
2023-11-11 4:30,W220_891A04,25.33333333,18.45,-0.366666667,0,0,0,0,0
2023-11-11 5:00,W220_891A04,25.4,18.5,-0.3,0,0,0,0,0
2023-11-11 5:30,W220_891A04,25.4,18.58333333,-0.283333333,0,0,0,0,0
2023-11-11 6:00,W220_891A04,25.36666667,18.75,-0.15,0,0,0,0,0
2023-11-11 6:30,W220_891A04,25.01666667,19.08333333,-0.166666667,0,0,0,12,0
2023-11-11 7:00,W220_891A04,25.15,18.7,-0.366666667,4,0,0,9,0
2023-11-11 7:30,W220_891A04,25.28333333,18.25,-0.6,0,2,3,6,0
2023-11-11 8:00,W220_891A04,25.3,17.61666667,-1.083333333,0,0,0,0,0
2023-11-11 8:30,W220_891A04,23.93333333,13.83333333,-5.45,0,0,0,4,0
2023-11-11 9:00,W220_891A04,23.76666667,13.35,-6,0,6,4,12,0
2023-11-11 9:30,W220_891A04,23.83333333,13.25,-6.05,0,0,0,6,0
2023-11-11 10:00,W220_891A04,23.7,12.03333333,-7.4,4,0,0,16,0
2023-11-11 10:30,W220_891A04,23.38333333,11.28333333,-8.466666667,8,0,1,3,0
2023-11-11 11:00,W220_891A04,23.08333333,10.83333333,-9.25,2,6,1,13,0
2023-11-11 11:30,W220_891A04,23.56666667,11.65,-7.95,7,2,0,7,0
2023-11-11 12:00,W220_891A04,22.85,11.63333333,-8.483333333,5,0,4,9,0
2023-11-11 12:30,W220_891A04,22.6,11.86666667,-8.45,0,0,4,6,0
2023-11-11 13:00,W220_891A04,22.18333333,12.08333333,-8.533333333,0,0,0,0,0
2023-11-11 13:30,W220_891A04,22.56666667,12.28333333,-8,0,0,0,0,0
2023-11-11 14:00,W220_891A04,23.16666667,12.8,-7.033333333,0,0,2,6,0
2023-11-11 14:30,W220_891A04,23.11666667,12.73333333,-7.133333333,0,0,0,6,0
2023-11-11 15:00,W220_891A04,22.41666667,12.05,-8.4,0,0,6,9,0
2023-11-11 15:30,W220_891A04,21.46666667,12.15,-9.016666667,0,2,2,5,0
2023-11-11 16:00,W220_891A04,21.66666667,12.75,-8.266666667,0,2,0,7,0
2023-11-11 16:30,W220_891A04,22.38333333,11.96666667,-8.533333333,0,2,0,6,0
2023-11-11 17:00,W220_891A04,22.38333333,11.86666667,-8.616666667,0,0,0,0,0
2023-11-11 17:30,W220_891A04,23.3,13.8,-5.966666667,4,0,2,9,0
2023-11-11 18:00,W220_891A04,23.85,14.73333333,-4.616666667,2,4,2,15,0
2023-11-11 18:30,W220_891A04,24.18333333,15.33333333,-3.85,4,2,2,8,0
2023-11-11 19:00,W220_891A04,24.55,15.71666667,-3.216666667,0,10,3,10,0
2023-11-11 19:30,W220_891A04,24.76666667,16.33333333,-2.516666667,0,4,0,18,0
2023-11-11 20:00,W220_891A04,24.93333333,17.21666667,-1.716666667,0,0,0,6,0
2023-11-11 20:30,W220_891A04,25.21666667,17.33333333,-1.366666667,2,12,1,18,0
2023-11-11 21:00,W220_891A04,25.31666667,17.33333333,-1.283333333,0,0,0,0,0
2023-11-11 21:30,W220_891A04,25.43333333,18.3,-0.45,6,4,0,3,0
2023-11-11 22:00,W220_891A04,25.48333333,18.58333333,-0.183333333,8,2,0,9,0
2023-11-11 22:30,W220_891A04,25.5,18.58333333,-0.2,0,0,2,6,0
2023-11-11 23:00,W220_891A04,25.61666667,18.26666667,-0.316666667,0,0,0,6,0
2023-11-11 23:30,W220_891A04,25.7,18.71666667,0.116666667,0,0,0,7,0
2023-11-12 0:00,W220_891A04,25.66666667,20.9,1.616666667,4,2,0,5,0
2023-11-12 0:30,W220_891A04,25.56666667,20.35,1.116666667,0,0,0,5,0
2023-11-12 1:00,W220_891A04,25.4,20,0.75,0,0,0,4,0
2023-11-12 1:30,W220_891A04,25.33333333,19.85,0.6,0,0,0,0,0
2023-11-12 2:00,W220_891A04,25.25,19.63333333,0.416666667,0,0,0,6,0
2023-11-12 2:30,W220_891A04,25.56666667,19.1,0.25,0,0,1,7,0
2023-11-12 3:00,W220_891A04,25.71666667,20.81666667,1.566666667,0,0,0,5,0
2023-11-12 3:30,W220_891A04,26,21.13333333,2.033333333,0,0,0,5,0
2023-11-12 4:00,W220_891A04,26.16666667,20.9,1.983333333,0,0,0,0,0
2023-11-12 4:30,W220_891A04,26.18333333,20.78333333,1.95,0,0,0,0,0
2023-11-12 5:00,W220_891A04,26.08333333,20.8,1.9,0,0,0,6,0
2023-11-12 5:30,W220_891A04,26.01666667,20.85,1.85,2,0,0,0,0
2023-11-12 6:00,W220_891A04,25.91666667,20.73333333,1.716666667,0,0,0,0,0
2023-11-12 6:30,W220_891A04,25.9,20.5,1.516666667,2,0,0,0,0
2023-11-12 7:00,W220_891A04,25.56666667,19.03333333,0.216666667,6,0,0,0,0
2023-11-12 7:30,W220_891A04,25.65,19.8,0.85,8,0,0,13,0
2023-11-12 8:00,W220_891A04,24.61666667,17.35,-2,6,0,1,9,0
2023-11-12 8:30,W220_891A04,24.93333333,19.45,-0.0166666667,4,8,0,13,0
2023-11-12 9:00,W220_891A04,25.13333333,19.25,0,8,0,6,10,0
2023-11-12 9:30,W220_891A04,24.83333333,15.41666667,-3.316666667,2,0,0,2,0
2023-11-12 10:00,W220_891A04,23.81666667,12.75,-6.583333333,2,8,4,13,0
2023-11-12 10:30,W220_891A04,22.96666667,12.15,-7.833333333,0,0,0,0,0
2023-11-12 11:00,W220_891A04,23.28333333,12.7,-7.05,0,0,0,0,0
2023-11-12 11:30,W220_891A04,24.66666667,14.65,-4.083333333,2,6,2,6,0
2023-11-12 12:00,W220_891A04,25.33333333,15.36666667,-2.9,0,6,0,8,0
